placeDcid,placeName,Date:Count_Person_BelowPovertyLevelInThePast12Months,Value:Count_Person_BelowPovertyLevelInThePast12Months,Source:Count_Person_BelowPovertyLevelInThePast12Months
geoId/20187,Stanton County,2022,268,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20189,Stevens County,2022,816,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20191,Sumner County,2022,2553,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20193,Thomas County,2022,489,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20195,Trego County,2022,198,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20197,Wabaunsee County,2022,402,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20199,Wallace County,2022,228,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20201,Washington County,2022,538,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20203,Wichita County,2022,315,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20205,Wilson County,2022,1387,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20207,Woodson County,2022,408,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20209,Wyandotte County,2022,27937,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21001,Adair County,2022,3490,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21003,Allen County,2022,3381,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21005,Anderson County,2022,3160,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21007,Ballard County,2022,1085,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21009,Barren County,2022,9187,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21011,Bath County,2022,2916,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21013,Bell County,2022,6153,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21015,Boone County,2022,7725,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21017,Bourbon County,2022,3015,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21019,Boyd County,2022,8071,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21021,Boyle County,2022,4154,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21023,Bracken County,2022,1410,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21025,Breathitt County,2022,3801,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21027,Breckinridge County,2022,4734,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21029,Bullitt County,2022,8667,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21031,Butler County,2022,2367,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21033,Caldwell County,2022,2024,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21035,Calloway County,2022,6405,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21037,Campbell County,2022,10536,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21039,Carlisle County,2022,949,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21041,Carroll County,2022,2140,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21043,Carter County,2022,6195,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21045,Casey County,2022,4059,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21047,Christian County,2022,11227,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21049,Clark County,2022,5451,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21051,Clay County,2022,5891,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21053,Clinton County,2022,1850,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21055,Crittenden County,2022,1560,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21057,Cumberland County,2022,1658,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21059,Daviess County,2022,13990,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21061,Edmonson County,2022,2035,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21063,Elliott County,2022,1492,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21065,Estill County,2022,3353,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21067,Fayette County,2022,46179,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21069,Fleming County,2022,3167,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21071,Floyd County,2022,10254,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21073,Franklin County,2022,6596,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21075,Fulton County,2022,1633,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21077,Gallatin County,2022,1445,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21079,Garrard County,2022,2657,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21081,Grant County,2022,3157,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21083,Graves County,2022,7141,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21085,Grayson County,2022,5462,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21087,Green County,2022,2356,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21089,Greenup County,2022,5323,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21091,Hancock County,2022,1345,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21093,Hardin County,2022,12401,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21095,Harlan County,2022,7799,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21097,Harrison County,2022,2925,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21099,Hart County,2022,4259,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21101,Henderson County,2022,7431,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21103,Henry County,2022,2534,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21105,Hickman County,2022,726,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21107,Hopkins County,2022,8424,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21109,Jackson County,2022,2905,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21111,Jefferson County,2022,107897,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21113,Jessamine County,2022,6254,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21115,Johnson County,2022,4728,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21117,Kenton County,2022,19922,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21119,Knott County,2022,3798,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21121,Knox County,2022,10030,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21123,LaRue County,2022,2760,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21125,Laurel County,2022,12608,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21127,Lawrence County,2022,4236,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21129,Lee County,2022,2082,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21131,Leslie County,2022,3381,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21133,Letcher County,2022,6082,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21135,Lewis County,2022,3428,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21137,Lincoln County,2022,4150,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21139,Livingston County,2022,1503,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21141,Logan County,2022,4268,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21143,Lyon County,2022,724,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21145,McCracken County,2022,10045,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21147,McCreary County,2022,5147,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21149,McLean County,2022,721,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21151,Madison County,2022,14057,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21153,Magoffin County,2022,3503,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21155,Marion County,2022,4180,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21157,Marshall County,2022,3744,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21159,Martin County,2022,2357,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21161,Mason County,2022,3142,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21163,Meade County,2022,3925,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21165,Menifee County,2022,1643,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21167,Mercer County,2022,2515,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21169,Metcalfe County,2022,2447,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21171,Monroe County,2022,2334,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21173,Montgomery County,2022,4525,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21175,Morgan County,2022,2494,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21177,Muhlenberg County,2022,4840,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21179,Nelson County,2022,4051,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21181,Nicholas County,2022,1215,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21183,Ohio County,2022,3263,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21185,Oldham County,2022,2561,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21187,Owen County,2022,1571,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21189,Owsley County,2022,1114,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21191,Pendleton County,2022,2550,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21193,Perry County,2022,6521,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21195,Pike County,2022,13607,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21197,Powell County,2022,2680,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21199,Pulaski County,2022,13636,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21201,Robertson County,2022,450,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21203,Rockcastle County,2022,3693,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21205,Rowan County,2022,5366,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21207,Russell County,2022,3803,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21209,Scott County,2022,5173,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21211,Shelby County,2022,3706,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21213,Simpson County,2022,2694,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21215,Spencer County,2022,1607,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21217,Taylor County,2022,3551,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21219,Todd County,2022,2548,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21221,Trigg County,2022,2556,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21223,Trimble County,2022,1147,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21225,Union County,2022,2487,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21227,Warren County,2022,22132,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21229,Washington County,2022,1657,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21231,Wayne County,2022,4898,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21233,Webster County,2022,2022,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21235,Whitley County,2022,8189,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21237,Wolfe County,2022,2362,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21239,Woodford County,2022,2228,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22001,Acadia Parish,2022,13459,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22003,Allen Parish,2022,3711,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22005,Ascension Parish,2022,12453,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22007,Assumption Parish,2022,3354,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22009,Avoyelles Parish,2022,10160,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22011,Beauregard Parish,2022,4765,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22013,Bienville Parish,2022,3928,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22015,Bossier Parish,2022,21074,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22017,Caddo Parish,2022,50825,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22019,Calcasieu Parish,2022,35580,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22021,Caldwell Parish,2022,2327,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22023,Cameron Parish,2022,669,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22025,Catahoula Parish,2022,1873,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22027,Claiborne Parish,2022,4005,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22029,Concordia Parish,2022,5864,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22031,De Soto Parish,2022,5381,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22033,East Baton Rouge Parish,2022,78833,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22035,East Carroll Parish,2022,2216,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22037,East Feliciana Parish,2022,2441,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22039,Evangeline Parish,2022,8576,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
