placeDcid,placeName,Date:Median_Income_Person,Value:Median_Income_Person,Source:Median_Income_Person
geoId/18027,Daviess County,2022,34309,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18029,Dearborn County,2022,38638,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18031,Decatur County,2022,38144,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18033,DeKalb County,2022,35512,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18035,Delaware County,2022,26816,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18037,Dubois County,2022,37659,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18039,Elkhart County,2022,34209,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18041,Fayette County,2022,28667,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18043,Floyd County,2022,39006,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18045,Fountain County,2022,33305,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18047,Franklin County,2022,37593,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18049,Fulton County,2022,32481,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18051,Gibson County,2022,34401,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18053,Grant County,2022,27788,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18055,Greene County,2022,29698,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18057,Hamilton County,2022,54666,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18059,Hancock County,2022,45398,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18061,Harrison County,2022,37460,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18063,Hendricks County,2022,45647,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18065,Henry County,2022,30861,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18067,Howard County,2022,35258,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18069,Huntington County,2022,33033,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18071,Jackson County,2022,36028,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18073,Jasper County,2022,38721,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18075,Jay County,2022,29956,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18077,Jefferson County,2022,29794,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18079,Jennings County,2022,34155,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18081,Johnson County,2022,40563,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18083,Knox County,2022,33822,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18085,Kosciusko County,2022,36208,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18087,LaGrange County,2022,36903,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18089,Lake County,2022,35294,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18091,LaPorte County,2022,34396,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18093,Lawrence County,2022,33062,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18095,Madison County,2022,32710,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18097,Marion County,2022,36046,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18099,Marshall County,2022,36015,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18101,Martin County,2022,34290,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18103,Miami County,2022,30576,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18105,Monroe County,2022,29620,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18107,Montgomery County,2022,33941,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18109,Morgan County,2022,38265,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18111,Newton County,2022,33866,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18113,Noble County,2022,36701,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18115,Ohio County,2022,34571,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18117,Orange County,2022,32723,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18119,Owen County,2022,33069,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18121,Parke County,2022,31417,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18123,Perry County,2022,34067,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18125,Pike County,2022,32966,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18127,Porter County,2022,39901,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18129,Posey County,2022,37142,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18131,Pulaski County,2022,30171,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18133,Putnam County,2022,32785,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18135,Randolph County,2022,32003,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18137,Ripley County,2022,35109,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18139,Rush County,2022,35323,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18141,St. Joseph County,2022,33208,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18143,Scott County,2022,28997,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18145,Shelby County,2022,34720,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18147,Spencer County,2022,35681,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18149,Starke County,2022,28938,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18151,Steuben County,2022,33886,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18153,Sullivan County,2022,30212,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18155,Switzerland County,2022,33521,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18157,Tippecanoe County,2022,28968,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18159,Tipton County,2022,40615,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18161,Union County,2022,35385,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18163,Vanderburgh County,2022,33322,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18165,Vermillion County,2022,35411,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18167,Vigo County,2022,28889,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18169,Wabash County,2022,32226,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18171,Warren County,2022,37376,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18173,Warrick County,2022,42665,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18175,Washington County,2022,32691,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18177,Wayne County,2022,30247,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18179,Wells County,2022,35959,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18181,White County,2022,34700,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18183,Whitley County,2022,38530,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19001,Adair County,2022,35909,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19003,Adams County,2022,35579,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19005,Allamakee County,2022,34589,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19007,Appanoose County,2022,29198,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19009,Audubon County,2022,33558,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19011,Benton County,2022,41763,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19013,Black Hawk County,2022,33577,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19015,Boone County,2022,38605,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19017,Bremer County,2022,41435,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19019,Buchanan County,2022,36474,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19021,Buena Vista County,2022,35092,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19023,Butler County,2022,35979,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19025,Calhoun County,2022,33249,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19027,Carroll County,2022,36956,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19029,Cass County,2022,33370,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19031,Cedar County,2022,40324,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19033,Cerro Gordo County,2022,35409,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19035,Cherokee County,2022,34855,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19037,Chickasaw County,2022,40841,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19039,Clarke County,2022,33394,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19041,Clay County,2022,34189,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19043,Clayton County,2022,34410,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19045,Clinton County,2022,34715,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19047,Crawford County,2022,32259,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19049,Dallas County,2022,51990,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19051,Davis County,2022,37807,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19053,Decatur County,2022,27709,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19055,Delaware County,2022,39967,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19057,Des Moines County,2022,33408,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19059,Dickinson County,2022,39288,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19061,Dubuque County,2022,38552,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19063,Emmet County,2022,30590,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19065,Fayette County,2022,30902,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19067,Floyd County,2022,34644,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19069,Franklin County,2022,34569,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19071,Fremont County,2022,35970,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19073,Greene County,2022,34686,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19075,Grundy County,2022,41090,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19077,Guthrie County,2022,40176,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19079,Hamilton County,2022,37656,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19081,Hancock County,2022,37279,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19083,Hardin County,2022,35063,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19085,Harrison County,2022,39370,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19087,Henry County,2022,32439,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19089,Howard County,2022,34723,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19091,Humboldt County,2022,36612,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19093,Ida County,2022,37667,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19095,Iowa County,2022,40238,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19097,Jackson County,2022,35872,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19099,Jasper County,2022,38175,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19101,Jefferson County,2022,31574,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19103,Johnson County,2022,34980,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19105,Jones County,2022,39293,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19107,Keokuk County,2022,33917,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19109,Kossuth County,2022,36047,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19111,Lee County,2022,31892,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19113,Linn County,2022,40374,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19115,Louisa County,2022,35186,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19117,Lucas County,2022,34956,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19119,Lyon County,2022,36621,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19121,Madison County,2022,44144,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19123,Mahaska County,2022,33533,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19125,Marion County,2022,40596,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19127,Marshall County,2022,35945,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19129,Mills County,2022,43317,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19131,Mitchell County,2022,38810,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19133,Monona County,2022,32867,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19135,Monroe County,2022,42035,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19137,Montgomery County,2022,33173,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
