placeDcid,placeName,Date:Count_Person_EducationalAttainmentRegularHighSchoolDiploma,Value:Count_Person_EducationalAttainmentRegularHighSchoolDiploma,Source:Count_Person_EducationalAttainmentRegularHighSchoolDiploma
geoId/51117,Mecklenburg County,2022,6486,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51119,Middlesex County,2022,2050,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51121,Montgomery County,2022,10904,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51125,Nelson County,2022,3188,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51127,New Kent County,2022,4280,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51131,Northampton County,2022,2455,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51133,Northumberland County,2022,2290,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51135,Nottoway County,2022,3594,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51137,Orange County,2022,8119,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51139,Page County,2022,6633,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51141,Patrick County,2022,3637,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51143,Pittsylvania County,2022,13746,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51145,Powhatan County,2022,4711,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51147,Prince Edward County,2022,3581,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51149,Prince George County,2022,6346,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51153,Prince William County,2022,53639,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51155,Pulaski County,2022,7088,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51157,Rappahannock County,2022,1372,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51159,Richmond County,2022,1774,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51161,Roanoke County,2022,15746,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51163,Rockbridge County,2022,4871,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51165,Rockingham County,2022,17563,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51167,Russell County,2022,6220,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51169,Scott County,2022,4890,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51171,Shenandoah County,2022,10830,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51173,Smyth County,2022,6987,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51175,Southampton County,2022,3483,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51177,Spotsylvania County,2022,22702,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51179,Stafford County,2022,19434,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51181,Surry County,2022,1340,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51183,Sussex County,2022,2082,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51185,Tazewell County,2022,9370,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51187,Warren County,2022,8285,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51191,Washington County,2022,11456,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51193,Westmoreland County,2022,4908,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51195,Wise County,2022,7262,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51197,Wythe County,2022,6296,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51199,York County,2022,6927,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51510,Alexandria,2022,11208,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51520,Bristol,2022,2825,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51530,Buena Vista,2022,1122,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51540,Charlottesville,2022,3550,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51550,Chesapeake,2022,33024,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51570,Colonial Heights,2022,3434,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51580,Covington,2022,1691,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51590,Danville,2022,9550,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51595,Emporia,2022,1084,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51600,Fairfax,2022,2049,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51610,Falls Church,2022,597,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51620,Franklin,2022,1548,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51630,Fredericksburg,2022,3055,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51640,Galax,2022,1044,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51650,Hampton,2022,23123,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51660,Harrisonburg,2022,5653,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51670,Hopewell,2022,4816,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51678,Lexington,2022,393,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51680,Lynchburg,2022,8727,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51683,Manassas,2022,6749,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51685,Manassas Park,2022,3054,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51690,Martinsville,2022,2313,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51700,Newport News,2022,29656,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51710,Norfolk,2022,30020,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51720,Norton,2022,820,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51730,Petersburg,2022,6598,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51735,Poquoson,2022,2206,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51740,Portsmouth,2022,17012,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51750,Radford,2022,1121,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51760,Richmond,2022,26718,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51770,Roanoke,2022,19319,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51775,Salem,2022,3929,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51790,Staunton,2022,4506,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51800,Suffolk,2022,14643,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51810,Virginia Beach,2022,53968,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51820,Waynesboro,2022,4529,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51830,Williamsburg,2022,1096,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51840,Winchester,2022,4203,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53001,Adams County,2022,2617,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53003,Asotin County,2022,4089,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53005,Benton County,2022,25023,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53007,Chelan County,2022,11298,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53009,Clallam County,2022,11573,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53011,Clark County,2022,72082,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53013,Columbia County,2022,422,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53015,Cowlitz County,2022,19170,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53017,Douglas County,2022,6207,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53019,Ferry County,2022,1455,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53021,Franklin County,2022,10784,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53023,Garfield County,2022,371,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53025,Grant County,2022,13889,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53027,Grays Harbor County,2022,15069,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53029,Island County,2022,11828,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53031,Jefferson County,2022,4721,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53033,King County,2022,200434,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53035,Kitsap County,2022,34706,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53037,Kittitas County,2022,6251,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53039,Klickitat County,2022,3753,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53041,Lewis County,2022,14537,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53043,Lincoln County,2022,1716,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53045,Mason County,2022,11427,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53047,Okanogan County,2022,7426,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53049,Pacific County,2022,4580,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53051,Pend Oreille County,2022,2755,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53053,Pierce County,2022,135539,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53055,San Juan County,2022,2090,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53057,Skagit County,2022,19917,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53059,Skamania County,2022,2464,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53061,Snohomish County,2022,110801,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53063,Spokane County,2022,68686,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53065,Stevens County,2022,9380,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53067,Thurston County,2022,36115,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53069,Wahkiakum County,2022,697,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53071,Walla Walla County,2022,7222,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53073,Whatcom County,2022,28497,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53075,Whitman County,2022,2844,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53077,Yakima County,2022,34944,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54001,Barbour County,2022,4883,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54003,Berkeley County,2022,25726,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54005,Boone County,2022,6098,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54007,Braxton County,2022,3838,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54009,Brooke County,2022,5698,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54011,Cabell County,2022,16355,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54013,Calhoun County,2022,2141,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54015,Clay County,2022,2497,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54017,Doddridge County,2022,2041,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54019,Fayette County,2022,10453,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54021,Gilmer County,2022,1809,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54023,Grant County,2022,3726,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54025,Greenbrier County,2022,8146,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54027,Hampshire County,2022,7020,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54029,Hancock County,2022,7341,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54031,Hardy County,2022,4015,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54033,Harrison County,2022,15301,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54035,Jackson County,2022,6476,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54037,Jefferson County,2022,9802,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54039,Kanawha County,2022,39090,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54041,Lewis County,2022,4640,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54043,Lincoln County,2022,5617,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54045,Logan County,2022,9120,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54047,McDowell County,2022,5848,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54049,Marion County,2022,13128,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54051,Marshall County,2022,8201,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54053,Mason County,2022,6957,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54055,Mercer County,2022,12507,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54057,Mineral County,2022,7643,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54059,Mingo County,2022,6281,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54061,Monongalia County,2022,13179,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54063,Monroe County,2022,3725,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54065,Morgan County,2022,4639,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54067,Nicholas County,2022,7267,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54069,Ohio County,2022,8621,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54071,Pendleton County,2022,1923,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54073,Pleasants County,2022,2319,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
