placeDcid,placeName,Date:Count_Household_FamilyHousehold,Value:Count_Household_FamilyHousehold,Source:Count_Household_FamilyHousehold,Date:Count_Household_MarriedCoupleFamilyHousehold,Value:Count_Household_MarriedCoupleFamilyHousehold,Source:Count_Household_MarriedCoupleFamilyHousehold,Date:Count_Household_NonfamilyHousehold,Value:Count_Household_NonfamilyHousehold,Source:Count_Household_NonfamilyHousehold,Date:Count_Household_OtherFamilyHousehold,Value:Count_Household_OtherFamilyHousehold,Source:Count_Household_OtherFamilyHousehold
geoId/02158,Kusilvak Census Area,2022,1554,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,723,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,310,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,831,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/02164,Lake and Peninsula Borough,2022,243,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,145,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,83,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,98,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/02170,Matanuska-Susitna Borough,2022,27830,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,21752,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,11460,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6078,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/02180,Nome Census Area,2022,2048,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,965,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,738,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1083,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/02185,North Slope Borough,2022,1555,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,794,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,613,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,761,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/02188,Northwest Arctic Borough,2022,1327,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,730,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,449,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,597,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/02195,Petersburg Borough,2022,853,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,714,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,401,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,139,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/02198,Prince of Wales-Hyder Census Area,2022,1495,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1084,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,839,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,411,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/02220,Sitka City and Borough,2022,2181,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1743,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1278,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,438,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/02230,Skagway Municipality,2022,194,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,149,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,216,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,45,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/02240,Southeast Fairbanks Census Area,2022,1462,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1162,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,727,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,300,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/02275,Wrangell City and Borough,2022,498,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,394,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,430,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,104,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/02282,Yakutat City and Borough,2022,160,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,112,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,71,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,48,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/02290,Yukon-Koyukuk Census Area,2022,1125,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,541,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,953,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,584,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/04001,Apache County,2022,12899,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7409,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6887,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5490,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/04003,Cochise County,2022,30471,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,22930,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,19209,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7541,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/04005,Coconino County,2022,30501,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,22375,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,21492,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,8126,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/04007,Gila County,2022,13858,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,10458,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,8856,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3400,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/04009,Graham County,2022,8643,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5776,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3375,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2867,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/04011,Greenlee County,2022,2148,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1638,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1156,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,510,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/04012,La Paz County,2022,5326,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3809,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3585,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1517,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/04013,Maricopa County,2022,1091800,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,790888,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,573760,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,300912,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/04015,Mohave County,2022,59493,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,43489,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,35676,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,16004,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/04017,Navajo County,2022,26486,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,17605,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,11079,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,8881,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/04019,Pima County,2022,256950,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,182022,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,166125,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,74928,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/04021,Pinal County,2022,110056,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,84411,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,41434,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,25645,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/04023,Santa Cruz County,2022,12141,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,8490,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4510,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3651,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/04025,Yavapai County,2022,65207,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,52304,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,41335,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,12903,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/04027,Yuma County,2022,54314,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,38208,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,20364,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,16106,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/05001,Arkansas County,2022,4147,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3249,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2412,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,898,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/05003,Ashley County,2022,4461,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3571,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2733,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,890,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/05005,Baxter County,2022,11618,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9420,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7403,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2198,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/05007,Benton County,2022,76216,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,61165,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,27948,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,15051,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/05009,Boone County,2022,10021,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,8172,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5151,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1849,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/05011,Bradley County,2022,2165,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1483,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1422,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,682,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/05013,Calhoun County,2022,1060,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,874,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,438,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,186,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/05015,Carroll County,2022,7957,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6254,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3400,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1703,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/05017,Chicot County,2022,2382,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1566,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1626,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,816,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/05019,Clark County,2022,4829,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3590,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3126,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1239,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/05021,Clay County,2022,3822,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2830,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2241,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,992,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/05023,Cleburne County,2022,6990,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5679,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3636,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1311,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/05025,Cleveland County,2022,1914,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1452,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,828,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,462,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/05027,Columbia County,2022,5100,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3751,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2726,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1349,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/05029,Conway County,2022,5761,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3949,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2661,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1812,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/05031,Craighead County,2022,28047,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,19678,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,14304,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,8369,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/05033,Crawford County,2022,16129,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,11874,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6602,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4255,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/05035,Crittenden County,2022,11946,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6476,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6641,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5470,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/05037,Cross County,2022,4657,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3035,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1907,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1622,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/05039,Dallas County,2022,1404,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1031,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,885,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,373,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
